Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,4.4480150375939855,0.0,0.0,0.0
t2,4.206526315789473,0.0,0.0,0.0
t3,4.026804511278195,0.0,0.0,0.0
t4,3.9363458646616545,0.0,0.0,0.0
t5,3.9223984962406018,0.0,0.0,0.0
t6,3.9917368421052632,0.0,0.0,0.0
t7,4.1403759398496245,0.0,0.0,0.0
t8,4.274669172932331,0.0,0.0,0.0
t9,4.502210526315789,0.0,0.0,0.0
t10,4.7257669172932335,0.0,0.0,0.0
t11,4.86006015037594,0.0,0.0,0.0
t12,4.909872180451128,0.0,0.0,0.0
t13,4.933781954887218,0.0,0.0,0.0
t14,4.889548872180452,0.0,0.0,0.0
t15,4.841330827067669,0.0,0.0,0.0
t16,4.869225563909774,0.0,0.0,0.0
t17,5.343834586466166,0.0,0.0,0.0
t18,5.793736842105263,0.0,0.0,0.0
t19,5.759864661654135,0.0,0.0,0.0
t20,5.583729323308271,0.0,0.0,0.0
t21,5.377308270676692,0.0,0.0,0.0
t22,5.089593984962406,0.0,0.0,0.0
t23,4.73293984962406,0.0,0.0,0.0
t24,4.333248120300752,0.0,0.0,0.0
t25,3.9949248120300753,0.0,0.0,0.0
t26,3.7900977443609025,0.0,0.0,0.0
t27,3.6916691729323308,0.0,0.0,0.0
t28,3.6693533834586463,0.0,0.0,0.0
t29,3.749849624060151,0.0,0.0,0.0
t30,3.954676691729323,0.0,0.0,0.0
t31,4.262315789473685,0.0,0.0,0.0
t32,4.514563909774436,0.0,0.0,0.0
t33,4.823796992481204,0.0,0.0,0.0
t34,5.140203007518796,0.0,0.0,0.0
t35,5.372526315789473,0.0,0.0,0.0
t36,5.467766917293233,0.0,0.0,0.0
t37,5.459,0.0,0.0,0.0
t38,5.423932330827068,0.0,0.0,0.0
t39,5.406796992481203,0.0,0.0,0.0
t40,5.488887218045113,0.0,0.0,0.0
t41,6.003744360902257,0.0,0.0,0.0
t42,6.524977443609022,0.0,0.0,0.0
t43,6.467593984962406,0.0,0.0,0.0
