Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
t1185,0.0,0.0,0.0,21.66107686800043
t1186,0.0,0.0,0.0,21.66107686800043
t1187,0.0,0.0,0.0,21.66107686800043
t1188,0.0,0.0,0.0,21.66107686800043
t1189,0.0,0.0,0.0,21.66107686800043
t1190,0.0,0.0,0.0,21.66107686800043
t1191,0.0,0.0,0.0,21.66107686800043
t1192,0.0,0.0,0.0,21.66107686800043
t1193,0.0,0.0,0.0,21.66107686800043
t1194,0.0,0.0,0.0,21.66107686800043
t1195,0.0,0.0,0.0,21.661076868000432
t1196,0.0,0.0,0.0,21.661076868000432
t1197,0.0,0.0,0.0,21.661076868000432
t1198,0.0,0.0,0.0,21.661076868000432
t1199,0.0,0.0,0.0,21.661076868000432
t1200,0.0,0.0,0.0,21.661076868000432
t1201,0.0,0.0,0.0,21.661076868000432
t1202,0.0,0.0,0.0,21.66107686800043
t1203,0.0,0.0,0.0,21.661076868000432
t1204,0.0,0.0,0.0,21.661076868000432
t1205,0.0,0.0,0.0,21.66107686800043
t1206,0.0,0.0,0.0,21.661076868000432
t1207,0.0,0.0,0.0,21.661076868000432
t1208,0.0,0.0,0.0,21.66107686800043
t1209,0.0,0.0,0.0,21.66107686800043
t1210,0.0,0.0,0.0,21.66107686800043
t1211,0.0,0.0,0.0,21.66107686800043
t1212,0.0,0.0,0.0,21.66107686800043
t1213,0.0,0.0,0.0,21.66107686800043
t1214,0.0,0.0,0.0,21.66107686800043
t1215,0.0,0.0,0.0,-153.8109805230934
t1216,0.0,0.0,0.0,-161.8230984147305
t1217,0.0,0.0,0.0,-161.8230984147305
t1218,0.0,0.0,0.0,-161.8230984147305
t1219,0.0,0.0,0.0,-161.8230984147305
t1220,0.0,0.0,0.0,-161.8230984147305
t1221,0.0,0.0,0.0,-161.8230984147305
t1222,0.0,0.0,0.0,-161.8230984147305
t1223,0.0,0.0,0.0,-161.8230984147305
t1224,0.0,0.0,0.0,-161.8230984147305
t1225,0.0,0.0,0.0,-161.8230984147305
t1226,0.0,0.0,0.0,-161.8230984147305
t1227,0.0,0.0,0.0,-161.8230984147305
t1228,0.0,0.0,0.0,-161.8230984147305
t1229,0.0,0.0,0.0,-161.8230984147305
t1230,0.0,0.0,0.0,-161.8230984147305
t1231,0.0,0.0,0.0,-161.8230984147305
t1232,0.0,0.0,0.0,-161.8230984147305
t1233,0.0,0.0,0.0,-161.8230984147305
t1234,0.0,0.0,0.0,-161.8230984147305
t1235,0.0,0.0,0.0,-161.8230984147305
t1236,0.0,0.0,0.0,-161.8230984147305
t1237,0.0,0.0,0.0,-161.8230984147305
t1238,0.0,0.0,0.0,-161.8230984147305
t1239,0.0,0.0,0.0,-161.8230984147305
t1240,0.0,0.0,0.0,-163.07443537192304
t1241,0.0,0.0,0.0,-163.07443537192304
t1242,0.0,0.0,0.0,-163.07443537192304
t1243,0.0,0.0,0.0,-163.07443537192304
t1244,0.0,0.0,0.0,-163.07443537192304
t1245,0.0,0.0,0.0,-163.07443537192304
t1246,0.0,0.0,0.0,-163.07443537192304
t1247,0.0,0.0,0.0,-163.07443537192304
t1248,0.0,0.0,0.0,-163.07443537192304
t1249,0.0,0.0,0.0,-163.07443537192304
t1250,0.0,0.0,0.0,-163.07443537192304
t1251,0.0,0.0,0.0,-163.07443537192304
t1252,0.0,0.0,0.0,-163.07443537192304
t1253,0.0,0.0,0.0,-163.07443537192304
t1254,0.0,0.0,0.0,-163.07443537192304
t1255,0.0,0.0,0.0,-163.07443537192304
t1256,0.0,0.0,0.0,-163.07443537192304
t1257,0.0,0.0,0.0,-163.07443537192304
t1258,0.0,0.0,0.0,-157.22087376229237
t1259,0.0,0.0,0.0,-157.22087376229237
t1260,0.0,0.0,0.0,-157.22087376229237
t1261,0.0,0.0,0.0,-157.22087376229237
t1262,0.0,0.0,0.0,-157.22087376229237
t1263,0.0,0.0,0.0,-157.22087376229237
t1264,0.0,0.0,0.0,-157.22087376229237
t1265,0.0,0.0,0.0,-157.22087376229237
t1266,0.0,0.0,0.0,-157.22087376229237
t1267,0.0,0.0,0.0,-157.22087376229237
t1268,0.0,0.0,0.0,-157.22087376229237
t1269,0.0,0.0,0.0,-157.22087376229237
t1270,0.0,0.0,0.0,-157.22087376229237
t1271,0.0,0.0,0.0,-157.22087376229237
t1272,0.0,0.0,0.0,-157.22087376229237
t1273,0.0,0.0,0.0,-157.22087376229237
t1274,0.0,0.0,0.0,-157.22087376229237
t1275,0.0,0.0,0.0,-157.22087376229237
t1276,0.0,0.0,0.0,-157.22087376229237
t1277,0.0,0.0,0.0,-157.22087376229237
t1278,0.0,0.0,0.0,-157.22087376229237
t1279,0.0,0.0,0.0,-157.22087376229237
t1280,0.0,0.0,0.0,-157.22087376229237
t1281,0.0,0.0,0.0,-157.22087376229237
t1282,0.0,0.0,0.0,-157.22087376229237
t1283,0.0,0.0,0.0,-157.22087376229237
t1284,0.0,0.0,0.0,-157.22087376229237
t1285,0.0,0.0,0.0,-157.22087376229237
t1286,0.0,0.0,0.0,-157.22087376229237
t1287,0.0,0.0,0.0,-157.22087376229237
t1288,0.0,0.0,0.0,-167.90075079236303
t1289,0.0,0.0,0.0,-167.90075079236303
t1290,0.0,0.0,0.0,-167.90075079236303
t1291,0.0,0.0,0.0,-167.90075079236303
t1292,0.0,0.0,0.0,-167.90075079236303
t1293,0.0,0.0,0.0,-167.90075079236303
t1294,0.0,0.0,0.0,-167.90075079236303
t1295,0.0,0.0,0.0,-167.90075079236303
t1296,0.0,0.0,0.0,-167.90075079236303
t1297,0.0,0.0,0.0,-167.90075079236303
t1298,0.0,0.0,0.0,-167.90075079236303
t1299,0.0,0.0,0.0,-167.90075079236303
t1300,0.0,0.0,0.0,-167.90075079236303
t1301,0.0,0.0,0.0,-167.90075079236303
t1302,0.0,0.0,0.0,-167.90075079236303
t1303,0.0,0.0,0.0,-167.90075079236303
t1304,0.0,0.0,0.0,-161.3306513976951
t1305,0.0,0.0,0.0,-161.3306513976951
t1306,0.0,0.0,0.0,-161.3306513976951
t1307,0.0,0.0,0.0,-161.3306513976951
t1308,0.0,0.0,0.0,-161.3306513976951
t1309,0.0,0.0,0.0,-161.3306513976951
t1310,0.0,0.0,0.0,-161.3306513976951
t1311,0.0,0.0,0.0,-161.3306513976951
t1312,0.0,0.0,0.0,-161.3306513976951
t1313,0.0,0.0,0.0,-161.3306513976951
t1314,0.0,0.0,0.0,-161.3306513976951
t1315,0.0,0.0,0.0,-161.3306513976951
t1316,0.0,0.0,0.0,-161.3306513976951
t1317,0.0,0.0,0.0,-161.3306513976951
t1318,0.0,0.0,0.0,-161.3306513976951
t1319,0.0,0.0,0.0,-161.3306513976951
t1320,0.0,0.0,0.0,-161.3306513976951
t1321,0.0,0.0,0.0,18.609935461075573
t1322,0.0,0.0,0.0,21.661076868000432
t1323,0.0,0.0,0.0,21.661076868000432
t1324,0.0,0.0,0.0,21.661076868000432
t1325,0.0,0.0,0.0,21.661076868000432
t1326,0.0,0.0,0.0,21.661076868000432
t1327,0.0,0.0,0.0,21.661076868000432
t1328,0.0,0.0,0.0,21.66107686800043
t1329,0.0,0.0,0.0,21.66107686800043
t1330,0.0,0.0,0.0,21.66107686800043
t1331,0.0,0.0,0.0,21.66107686800043
t1332,0.0,0.0,0.0,21.66107686800043
t1333,0.0,0.0,0.0,21.66107686800043
t1334,0.0,0.0,0.0,21.66107686800043
t1335,0.0,0.0,0.0,21.66107686800043
t1336,0.0,0.0,0.0,21.66107686800043
t1337,0.0,0.0,0.0,21.66107686800043
t1338,0.0,0.0,0.0,21.66107686800043
t1339,0.0,0.0,0.0,21.66107686800043
t1340,0.0,0.0,0.0,21.66107686800043
t1341,0.0,0.0,0.0,21.66107686800043
t1342,0.0,0.0,0.0,21.66107686800043
t1343,0.0,0.0,0.0,21.66107686800043
t1344,0.0,0.0,0.0,21.66107686800043
t1345,0.0,0.0,0.0,-172.03628725186942
t1346,0.0,0.0,0.0,-172.03628725186942
t1347,0.0,0.0,0.0,-172.03628725186942
t1348,0.0,0.0,0.0,-172.03628725186942
t1349,0.0,0.0,0.0,-172.03628725186942
t1350,0.0,0.0,0.0,-172.03628725186942
t1351,0.0,0.0,0.0,-172.03628725186942
t1352,0.0,0.0,0.0,-172.03628725186942
t1353,0.0,0.0,0.0,-172.03628725186942
t1354,0.0,0.0,0.0,21.66107686800043
t1355,0.0,0.0,0.0,21.66107686800043
t1356,0.0,0.0,0.0,21.66107686800043
t1357,0.0,0.0,0.0,21.66107686800043
t1358,0.0,0.0,0.0,21.66107686800043
t1359,0.0,0.0,0.0,21.66107686800043
t1360,0.0,0.0,0.0,21.661076868000432
t1361,0.0,0.0,0.0,-189.5605960811595
t1362,0.0,0.0,0.0,-1666.8719191434584
t1363,0.0,0.0,0.0,-1666.8719191434584
t1364,0.0,0.0,0.0,-1666.8719191434584
t1365,0.0,0.0,0.0,-1666.8719191434584
t1366,0.0,0.0,0.0,-1666.8719191434584
t1367,0.0,0.0,0.0,-1666.8719191434584
t1368,0.0,0.0,0.0,-1666.8719191434584
t1369,0.0,0.0,0.0,-1666.8719191434584
t1370,0.0,0.0,0.0,-1666.8719191434584
t1371,0.0,0.0,0.0,-1666.8719191434584
t1372,0.0,0.0,0.0,-1666.8719191434584
t1373,0.0,0.0,0.0,-1666.8719191434584
t1374,0.0,0.0,0.0,-1666.8719191434584
t1375,0.0,0.0,0.0,-1666.8719191434584
t1376,0.0,0.0,0.0,-1666.8719191434584
t1377,0.0,0.0,0.0,-1666.8719191434584
t1378,0.0,0.0,0.0,-1666.8719191434584
t1379,0.0,0.0,0.0,-1666.8719191434584
t1380,0.0,0.0,0.0,-1666.8719191434584
t1381,0.0,0.0,0.0,-1666.8719191434584
t1382,0.0,0.0,0.0,-1666.8719191434584
t1383,0.0,0.0,0.0,-1666.8719191434584
t1384,0.0,0.0,0.0,-1666.8719191434584
t1385,0.0,0.0,0.0,-5782.098023775499
t1386,0.0,0.0,0.0,-5782.098023775499
t1387,0.0,0.0,0.0,-5782.098023775499
t1388,0.0,0.0,0.0,-5782.098023775499
t1389,0.0,0.0,0.0,-5782.098023775499
t1390,0.0,0.0,0.0,-5782.098023775499
t1391,0.0,0.0,0.0,-5782.098023775499
t1392,0.0,0.0,0.0,-189.56059608115947
t1393,0.0,0.0,0.0,-189.56059608115947
t1394,0.0,0.0,0.0,-189.56059608115947
t1395,0.0,0.0,0.0,-189.56059608115947
t1396,0.0,0.0,0.0,-189.56059608115947
t1397,0.0,0.0,0.0,-189.56059608115947
t1398,0.0,0.0,0.0,-189.56059608115947
t1399,0.0,0.0,0.0,-189.56059608115947
t1400,0.0,0.0,0.0,-189.56059608115947
t1401,0.0,0.0,0.0,-189.56059608115947
t1402,0.0,0.0,0.0,-189.56059608115947
t1403,0.0,0.0,0.0,-189.56059608115947
t1404,0.0,0.0,0.0,-189.56059608115947
t1405,0.0,0.0,0.0,-189.56059608115947
t1406,0.0,0.0,0.0,-189.56059608115947
t1407,0.0,0.0,0.0,-189.56059608115947
t1408,0.0,0.0,0.0,-189.56059608115953
t1409,0.0,0.0,0.0,-189.56059608115953
t1410,0.0,0.0,0.0,-189.56059608115953
t1411,0.0,0.0,0.0,-189.56059608115953
t1412,0.0,0.0,0.0,-189.56059608115953
t1413,0.0,0.0,0.0,-189.56059608115953
t1414,0.0,0.0,0.0,-189.56059608115953
t1415,0.0,0.0,0.0,-189.56059608115953
t1416,0.0,0.0,0.0,-189.56059608115953
t1417,0.0,0.0,0.0,-189.56059608115953
t1418,0.0,0.0,0.0,-189.56059608115953
t1419,0.0,0.0,0.0,-189.56059608115953
t1420,0.0,0.0,0.0,-189.56059608115953
t1421,0.0,0.0,0.0,-189.56059608115953
t1422,0.0,0.0,0.0,-189.56059608115953
t1423,0.0,0.0,0.0,-189.56059608115953
t1424,0.0,0.0,0.0,-189.56059608115953
t1425,0.0,0.0,0.0,-189.56059608115953
t1426,0.0,0.0,0.0,-189.56059608115947
t1427,0.0,0.0,0.0,21.66107686800043
t1428,0.0,0.0,0.0,21.66107686800043
t1429,0.0,0.0,0.0,21.66107686800043
t1430,0.0,0.0,0.0,21.66107686800043
t1431,0.0,0.0,0.0,21.66107686800043
t1432,0.0,0.0,0.0,21.661076868000432
t1433,0.0,0.0,0.0,-154.51341372852704
t1434,0.0,0.0,0.0,-165.82276331766036
t1435,0.0,0.0,0.0,-165.82276331766036
t1436,0.0,0.0,0.0,-165.82276331766036
t1437,0.0,0.0,0.0,-165.82276331766036
t1438,0.0,0.0,0.0,-165.82276331766036
t1439,0.0,0.0,0.0,-165.82276331766036
t1440,0.0,0.0,0.0,-165.82276331766036
t1441,0.0,0.0,0.0,-165.82276331766036
t1442,0.0,0.0,0.0,-165.82276331766036
t1443,0.0,0.0,0.0,-165.82276331766036
t1444,0.0,0.0,0.0,-165.82276331766036
t1445,0.0,0.0,0.0,-165.82276331766036
t1446,0.0,0.0,0.0,-165.82276331766036
t1447,0.0,0.0,0.0,-165.82276331766036
t1448,0.0,0.0,0.0,-165.82276331766036
t1449,0.0,0.0,0.0,-165.82276331766036
t1450,0.0,0.0,0.0,-165.82276331766036
t1451,0.0,0.0,0.0,-165.82276331766036
t1452,0.0,0.0,0.0,-165.82276331766036
t1453,0.0,0.0,0.0,-165.82276331766036
t1454,0.0,0.0,0.0,-165.82276331766036
t1455,0.0,0.0,0.0,-165.82276331766036
t1456,0.0,0.0,0.0,-165.82276331766036
t1457,0.0,0.0,0.0,-189.56059608115947
t1458,0.0,0.0,0.0,-189.56059608115947
t1459,0.0,0.0,0.0,-189.56059608115947
t1460,0.0,0.0,0.0,-189.56059608115947
t1461,0.0,0.0,0.0,-189.56059608115947
t1462,0.0,0.0,0.0,-189.56059608115947
t1463,0.0,0.0,0.0,-189.56059608115947
t1464,0.0,0.0,0.0,-189.56059608115947
t1465,0.0,0.0,0.0,-189.56059608115947
t1466,0.0,0.0,0.0,-189.56059608115947
t1467,0.0,0.0,0.0,-189.56059608115947
t1468,0.0,0.0,0.0,-189.56059608115947
t1469,0.0,0.0,0.0,-189.56059608115947
t1470,0.0,0.0,0.0,-189.56059608115947
t1471,0.0,0.0,0.0,-189.56059608115947
t1472,0.0,0.0,0.0,-189.56059608115947
t1473,0.0,0.0,0.0,-189.56059608115947
t1474,0.0,0.0,0.0,-189.56059608115947
t1475,0.0,0.0,0.0,-189.56059608115947
t1476,0.0,0.0,0.0,-189.56059608115947
t1477,0.0,0.0,0.0,-189.56059608115947
t1478,0.0,0.0,0.0,-189.56059608115947
t1479,0.0,0.0,0.0,-189.56059608115947
t1480,0.0,0.0,0.0,-189.56059608115947
t1481,0.0,0.0,0.0,-189.56059608115947
t1482,0.0,0.0,0.0,-189.56059608115947
t1483,0.0,0.0,0.0,-189.56059608115947
t1484,0.0,0.0,0.0,-189.56059608115947
t1485,0.0,0.0,0.0,-189.56059608115947
t1486,0.0,0.0,0.0,-189.56059608115947
t1487,0.0,0.0,0.0,-183.14280775422745
t1488,0.0,0.0,0.0,-183.14280775422745
t1489,0.0,0.0,0.0,-183.14280775422745
t1490,0.0,0.0,0.0,-183.14280775422745
t1491,0.0,0.0,0.0,-183.14280775422745
t1492,0.0,0.0,0.0,-183.14280775422745
t1493,0.0,0.0,0.0,-183.14280775422745
t1494,0.0,0.0,0.0,-183.14280775422745
t1495,0.0,0.0,0.0,-183.14280775422745
t1496,0.0,0.0,0.0,-183.14280775422745
t1497,0.0,0.0,0.0,-183.14280775422745
t1498,0.0,0.0,0.0,-183.14280775422745
t1499,0.0,0.0,0.0,-183.14280775422745
t1500,0.0,0.0,0.0,-183.14280775422745
t1501,0.0,0.0,0.0,-183.14280775422745
t1502,0.0,0.0,0.0,-183.14280775422745
t1503,0.0,0.0,0.0,-183.14280775422745
t1504,0.0,0.0,0.0,-183.14280775422745
t1505,0.0,0.0,0.0,-183.14280775422745
t1506,0.0,0.0,0.0,-183.14280775422745
t1507,0.0,0.0,0.0,-183.14280775422745
t1508,0.0,0.0,0.0,-183.14280775422745
t1509,0.0,0.0,0.0,-172.03628725186942
t1510,0.0,0.0,0.0,-172.03628725186942
t1511,0.0,0.0,0.0,-172.03628725186942
t1512,0.0,0.0,0.0,-172.03628725186942
t1513,0.0,0.0,0.0,21.661076868000432
t1514,0.0,0.0,0.0,21.661076868000432
t1515,0.0,0.0,0.0,21.661076868000432
t1516,0.0,0.0,0.0,21.661076868000432
t1517,0.0,0.0,0.0,21.661076868000432
t1518,0.0,0.0,0.0,21.661076868000432
t1519,0.0,0.0,0.0,-177.92026525450683
t1520,0.0,0.0,0.0,-177.92026525450683
t1521,0.0,0.0,0.0,-177.92026525450683
t1522,0.0,0.0,0.0,-177.92026525450683
t1523,0.0,0.0,0.0,-177.92026525450683
t1524,0.0,0.0,0.0,-177.92026525450683
t1525,0.0,0.0,0.0,-177.92026525450683
t1526,0.0,0.0,0.0,-183.09204127483903
t1527,0.0,0.0,0.0,-183.09204127483903
t1528,0.0,0.0,0.0,-183.09204127483903
t1529,0.0,0.0,0.0,-183.09204127483903
t1530,0.0,0.0,0.0,-183.09204127483903
t1531,0.0,0.0,0.0,-183.09204127483903
t1532,0.0,0.0,0.0,-183.09204127483903
t1533,0.0,0.0,0.0,-183.09204127483903
t1534,0.0,0.0,0.0,-183.09204127483903
t1535,0.0,0.0,0.0,-183.09204127483903
t1536,0.0,0.0,0.0,-183.09204127483903
t1537,0.0,0.0,0.0,-183.09204127483903
t1538,0.0,0.0,0.0,-183.09204127483903
t1539,0.0,0.0,0.0,-183.09204127483903
t1540,0.0,0.0,0.0,-183.09204127483903
t1541,0.0,0.0,0.0,-183.09204127483903
t1542,0.0,0.0,0.0,-183.09204127483903
t1543,0.0,0.0,0.0,-183.09204127483903
t1544,0.0,0.0,0.0,-183.09204127483903
t1545,0.0,0.0,0.0,-183.09204127483903
t1546,0.0,0.0,0.0,21.661076868000432
t1547,0.0,0.0,0.0,21.661076868000432
t1548,0.0,0.0,0.0,21.661076868000432
t1549,0.0,0.0,0.0,21.661076868000432
t1550,0.0,0.0,0.0,21.661076868000432
t1551,0.0,0.0,0.0,21.661076868000432
t1552,0.0,0.0,0.0,21.661076868000432
t1553,0.0,0.0,0.0,-183.31081176027521
t1554,0.0,0.0,0.0,-183.31081176027521
t1555,0.0,0.0,0.0,-183.31081176027521
t1556,0.0,0.0,0.0,-183.31081176027521
t1557,0.0,0.0,0.0,-183.31081176027521
t1558,0.0,0.0,0.0,-183.31081176027521
t1559,0.0,0.0,0.0,-183.31081176027521
t1560,0.0,0.0,0.0,-183.31081176027521
t1561,0.0,0.0,0.0,-183.31081176027521
t1562,0.0,0.0,0.0,-183.31081176027521
t1563,0.0,0.0,0.0,-183.31081176027521
t1564,0.0,0.0,0.0,-183.31081176027521
t1565,0.0,0.0,0.0,-183.31081176027521
t1566,0.0,0.0,0.0,-183.31081176027521
t1567,0.0,0.0,0.0,-183.31081176027521
t1568,0.0,0.0,0.0,-178.62918531715118
t1569,0.0,0.0,0.0,-178.62918531715118
t1570,0.0,0.0,0.0,-178.62918531715118
t1571,0.0,0.0,0.0,-178.62918531715118
t1572,0.0,0.0,0.0,-178.62918531715118
t1573,0.0,0.0,0.0,-178.62918531715118
t1574,0.0,0.0,0.0,-178.62918531715118
t1575,0.0,0.0,0.0,-178.62918531715118
t1576,0.0,0.0,0.0,-178.62918531715118
t1577,0.0,0.0,0.0,-178.62918531715118
t1578,0.0,0.0,0.0,-178.62918531715118
t1579,0.0,0.0,0.0,-178.62918531715118
t1580,0.0,0.0,0.0,-178.62918531715118
t1581,0.0,0.0,0.0,-178.62918531715118
t1582,0.0,0.0,0.0,-178.62918531715118
t1583,0.0,0.0,0.0,-178.62918531715118
t1584,0.0,0.0,0.0,-178.62918531715118
t1585,0.0,0.0,0.0,-178.62918531715118
t1586,0.0,0.0,0.0,-178.62918531715118
t1587,0.0,0.0,0.0,-178.62918531715118
t1588,0.0,0.0,0.0,-178.62918531715118
t1589,0.0,0.0,0.0,-178.62918531715118
t1590,0.0,0.0,0.0,-178.62918531715118
t1591,0.0,0.0,0.0,-178.62918531715118
t1592,0.0,0.0,0.0,-178.62918531715118
t1593,0.0,0.0,0.0,-157.40246846448247
t1594,0.0,0.0,0.0,-157.40246846448247
t1595,0.0,0.0,0.0,-157.40246846448247
t1596,0.0,0.0,0.0,-157.40246846448247
t1597,0.0,0.0,0.0,-157.40246846448247
t1598,0.0,0.0,0.0,-157.40246846448247
t1599,0.0,0.0,0.0,-157.40246846448247
t1600,0.0,0.0,0.0,-170.69491252309336
t1601,0.0,0.0,0.0,-186.2311588059192
t1602,0.0,0.0,0.0,-186.2311588059192
t1603,0.0,0.0,0.0,-186.2311588059192
t1604,0.0,0.0,0.0,-186.2311588059192
t1605,0.0,0.0,0.0,-186.2311588059192
t1606,0.0,0.0,0.0,-186.2311588059192
t1607,0.0,0.0,0.0,-186.2311588059192
t1608,0.0,0.0,0.0,-186.2311588059192
t1609,0.0,0.0,0.0,-186.2311588059192
t1610,0.0,0.0,0.0,-186.2311588059192
t1611,0.0,0.0,0.0,-183.64209149369987
t1612,0.0,0.0,0.0,21.661076868000432
t1613,0.0,0.0,0.0,21.66107686800043
t1614,0.0,0.0,0.0,21.66107686800043
t1615,0.0,0.0,0.0,21.66107686800043
t1616,0.0,0.0,0.0,21.661076868000432
t1617,0.0,0.0,0.0,21.661076868000432
t1618,0.0,0.0,0.0,21.661076868000432
t1619,0.0,0.0,0.0,21.661076868000432
t1620,0.0,0.0,0.0,21.661076868000432
t1621,0.0,0.0,0.0,21.661076868000432
t1622,0.0,0.0,0.0,21.661076868000432
t1623,0.0,0.0,0.0,21.661076868000432
t1624,0.0,0.0,0.0,21.661076868000432
t1625,0.0,0.0,0.0,21.661076868000432
t1626,0.0,0.0,0.0,21.661076868000432
t1627,0.0,0.0,0.0,21.661076868000432
t1628,0.0,0.0,0.0,21.661076868000432
t1629,0.0,0.0,0.0,21.661076868000432
t1630,0.0,0.0,0.0,21.661076868000432
t1631,0.0,0.0,0.0,21.661076868000432
t1632,0.0,0.0,0.0,21.661076868000432
t1633,0.0,0.0,0.0,21.661076868000432
t1634,0.0,0.0,0.0,21.661076868000432
t1635,0.0,0.0,0.0,21.661076868000432
t1636,0.0,0.0,0.0,21.661076868000432
t1637,0.0,0.0,0.0,21.661076868000432
t1638,0.0,0.0,0.0,21.661076868000432
t1639,0.0,0.0,0.0,21.661076868000432
t1640,0.0,0.0,0.0,21.661076868000432
t1641,0.0,0.0,0.0,21.661076868000432
t1642,0.0,0.0,0.0,21.661076868000432
t1643,0.0,0.0,0.0,21.661076868000432
t1644,0.0,0.0,0.0,21.661076868000432
t1645,0.0,0.0,0.0,21.661076868000432
t1646,0.0,0.0,0.0,21.661076868000432
t1647,0.0,0.0,0.0,21.661076868000432
t1648,0.0,0.0,0.0,-146.8947054515304
t1649,0.0,0.0,0.0,-194.49511959465642
t1650,0.0,0.0,0.0,-194.49511959465642
t1651,0.0,0.0,0.0,-194.49511959465642
t1652,0.0,0.0,0.0,-194.49511959465642
t1653,0.0,0.0,0.0,-194.49511959465642
t1654,0.0,0.0,0.0,-187.1027962572248
t1655,0.0,0.0,0.0,-187.1027962572248
t1656,0.0,0.0,0.0,-187.1027962572248
t1657,0.0,0.0,0.0,-187.1027962572248
t1658,0.0,0.0,0.0,-186.87610197377762
t1659,0.0,0.0,0.0,-186.87610197377762
t1660,0.0,0.0,0.0,-186.87610197377762
t1661,0.0,0.0,0.0,-186.87610197377762
t1662,0.0,0.0,0.0,-186.87610197377762
t1663,0.0,0.0,0.0,-186.87610197377762
t1664,0.0,0.0,0.0,-186.87610197377762
t1665,0.0,0.0,0.0,-186.87610197377762
t1666,0.0,0.0,0.0,-186.87610197377762
t1667,0.0,0.0,0.0,-186.87610197377762
t1668,0.0,0.0,0.0,-186.87610197377762
t1669,0.0,0.0,0.0,-186.87610197377762
t1670,0.0,0.0,0.0,-186.87610197377762
t1671,0.0,0.0,0.0,-186.87610197377762
t1672,0.0,0.0,0.0,-186.87610197377762
t1673,0.0,0.0,0.0,-186.87610197377762
t1674,0.0,0.0,0.0,-186.87610197377762
t1675,0.0,0.0,0.0,-186.87610197377762
t1676,0.0,0.0,0.0,-186.87610197377762
t1677,0.0,0.0,0.0,-186.87610197377762
t1678,0.0,0.0,0.0,-186.87610197377762
t1679,0.0,0.0,0.0,18.60993546107557
t1680,0.0,0.0,0.0,21.661076868000432
t1681,0.0,0.0,0.0,21.66107686800043
t1682,0.0,0.0,0.0,21.661076868000432
t1683,0.0,0.0,0.0,21.661076868000432
t1684,0.0,0.0,0.0,21.661076868000432
t1685,0.0,0.0,0.0,21.661076868000432
t1686,0.0,0.0,0.0,21.661076868000432
t1687,0.0,0.0,0.0,21.661076868000432
t1688,0.0,0.0,0.0,21.661076868000432
t1689,0.0,0.0,0.0,21.661076868000432
t1690,0.0,0.0,0.0,21.661076868000432
t1691,0.0,0.0,0.0,21.661076868000432
t1692,0.0,0.0,0.0,21.661076868000432
t1693,0.0,0.0,0.0,-186.90664777473782
t1694,0.0,0.0,0.0,-186.90664777473782
t1695,0.0,0.0,0.0,-186.90664777473782
t1696,0.0,0.0,0.0,-186.90664777473782
t1697,0.0,0.0,0.0,-186.90664777473782
t1698,0.0,0.0,0.0,-186.90664777473782
t1699,0.0,0.0,0.0,-186.90664777473782
t1700,0.0,0.0,0.0,-186.90664777473782
t1701,0.0,0.0,0.0,-186.90664777473782
t1702,0.0,0.0,0.0,21.66107686800043
t1703,0.0,0.0,0.0,21.66107686800043
t1704,0.0,0.0,0.0,21.66107686800043
t1705,0.0,0.0,0.0,21.66107686800043
t1706,0.0,0.0,0.0,21.66107686800043
t1707,0.0,0.0,0.0,21.66107686800043
t1708,0.0,0.0,0.0,21.66107686800043
t1709,0.0,0.0,0.0,21.66107686800043
t1710,0.0,0.0,0.0,21.66107686800043
t1711,0.0,0.0,0.0,21.661076868000432
t1712,0.0,0.0,0.0,21.66107686800043
t1713,0.0,0.0,0.0,21.66107686800043
t1714,0.0,0.0,0.0,21.661076868000432
t1715,0.0,0.0,0.0,21.661076868000432
t1716,0.0,0.0,0.0,21.66107686800043
t1717,0.0,0.0,0.0,21.66107686800043
t1718,0.0,0.0,0.0,21.66107686800043
t1719,0.0,0.0,0.0,-170.69491252309336
t1720,0.0,0.0,0.0,-170.69491252309342
t1721,0.0,0.0,0.0,-170.69491252309342
t1722,0.0,0.0,0.0,-170.69491252309342
t1723,0.0,0.0,0.0,-170.69491252309342
t1724,0.0,0.0,0.0,-170.69491252309342
t1725,0.0,0.0,0.0,-170.69491252309342
t1726,0.0,0.0,0.0,-170.69491252309342
t1727,0.0,0.0,0.0,21.661076868000432
t1728,0.0,0.0,0.0,21.661076868000432
t1729,0.0,0.0,0.0,21.66107686800043
t1730,0.0,0.0,0.0,21.66107686800043
t1731,0.0,0.0,0.0,21.66107686800043
t1732,0.0,0.0,0.0,21.66107686800043
t1733,0.0,0.0,0.0,21.66107686800043
t1734,0.0,0.0,0.0,21.66107686800043
t1735,0.0,0.0,0.0,21.66107686800043
t1736,0.0,0.0,0.0,21.66107686800043
t1737,0.0,0.0,0.0,21.66107686800043
t1738,0.0,0.0,0.0,21.66107686800043
t1739,0.0,0.0,0.0,21.66107686800043
t1740,0.0,0.0,0.0,21.66107686800043
t1741,0.0,0.0,0.0,21.66107686800043
t1742,0.0,0.0,0.0,21.66107686800043
t1743,0.0,0.0,0.0,21.66107686800043
t1744,0.0,0.0,0.0,21.66107686800043
t1745,0.0,0.0,0.0,21.66107686800043
t1746,0.0,0.0,0.0,21.66107686800043
t1747,0.0,0.0,0.0,21.661076868000432
t1748,0.0,0.0,0.0,21.66107686800043
